area,baths,beds,latitude,link,longitude,others,postdate,postid,price,title
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-vintage-studio-in/6814664285.html,-87.657500,,Feb 26,6814664285,$875,Spacious Vintage Studio in Lakeview! Heat Included
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-bright-1br-in-rogers-park-walk/6813585742.html,-87.668900,,Feb 26,6813585742,$1000,"Bright 1BR in Rogers Park! Walk to Beach and Red Line- Heat, gas incld"
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-remodeled-studio-beautiful/6813584488.html,-87.657500,,Feb 26,6813584488,$995,REMODELED STUDIO!! BEAUTIFUL FINISHES!!
,1Ba,2BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-rehab-in-wrigleyville/6813617216.html,-87.657500,,Feb 26,6813617216,$1795,BEAUTIFUL REHAB IN WRIGLEYVILLE!! GREAT PRICE!! IN-UNIT LAUNDRY!!
,2Ba,2BR,41.990900,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-2bed-2bath-in/6813611959.html,-87.662900,,Feb 26,6813611959,$1625,GORGEOUS 2BED/2BATH IN EDGEWATER!! 1ST FLOOR!!
,1Ba,2BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-2br-in-west-ridge-heat-water/6813612055.html,-87.704200,,Feb 26,6813612055,$1100,"2BR in West Ridge! Heat, water & cooking gas included- Mile to Red Lin"
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-pets-welcome-elevators-walk-in/6813611997.html,-87.662400,,Feb 26,6813611997,$925,PETS WELCOME!! ELEVATORS!! WALK IN CLOSET!!!
,2Ba,2BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-building-d-heated/6813656465.html,-87.662400,,Feb 26,6813656465,$2195,"BRAND NEW BUILDING, W/D , HEATED GARAGE, PETS WELCOME, 2/2"
,1Ba,1BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-pet-friendly-spacious-king-size/6813617224.html,-87.657500,,Feb 26,6813617224,$1150,"PET FRIENDLY ,SPACIOUS , KING SIZE BEDROOM, NEW KITCHEN/BATHROOM"
,1Ba,2BR,41.902500,https://chicago.craigslist.org/chc/apa/d/chicago-2-months-free-rent-with-18/6813656512.html,-87.739300,,Feb 26,6813656512,$1395,2 Months free rent with 18 month lease! Get this deal for yourself now
,1Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-1-month-free-in-unit-laundry/6813656542.html,-87.668900,,Feb 26,6813656542,$1450,1 MONTH FREE!! IN-UNIT LAUNDRY!! NEWLY REMODELED!!
635,1Ba,1BR,41.893632,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-spacious-river/6815339263.html,-87.634252,"available jul 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6815339263,$2890,"Fully Furnished, Spacious River North 1BR w/Gym + Roofdeck near L"
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-east-rogers-park-heat-water-gas/6813677946.html,-87.668900,,Feb 26,6813677946,$925,"East Rogers Park. Heat, Water & Gas Included in Rent."
751,1Ba,1BR,41.883256,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-smart-1br-in/6819142698.html,-87.634098,"available mar 7,furnished,apartment,w/d in unit,no smoking",Feb 26,6819142698,$2590,"Fully Furnished, Smart 1BR in The Loop w/ Gym, by Financial District"
694,1Ba,1BR,41.885878,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-sleek-1br-in-the-loop/6819142366.html,-87.625385,"available apr 2,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819142366,$2790,"Furnished, Sleek 1BR in The Loop w/ Gym + Pool, close to parks"
,1Ba,1BR,41.946442,https://chicago.craigslist.org/chc/apa/d/chicago-newly-remodeled-building/6813865608.html,-87.635450,,Feb 26,6813865608,$1750,NEWLY REMODELED BUILDING!! LAUNDRY ON-SITE!! GREAT LOCATION!!
662,1Ba,1BR,41.885896,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-modern-1br-in-the/6806547452.html,-87.634246,"available aug 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6806547452,$2790,"Furnished, Modern 1BR in The Loop w/ Gym, near the Riverwalk"
819,1Ba,1BR,41.889131,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-open-west-loop/6819141750.html,-87.641905,"available jul 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819141750,$2990,"Fully Furnished, Open West Loop 1BR w/ Gym, Pool + Spa, Theater"
735,1Ba,1BR,41.908066,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-lovely-lincoln/6817597657.html,-87.647949,"available jul 4,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6817597657,$2790,"Fully Furnished, Lovely Lincoln Park 1BR with built-in amenties"
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-ashland-montrose-3rd-floor/6813856048.html,-87.657500,,Feb 26,6813856048,$900,"Ashland & Montrose 3rd floor studio. Heat, water, and cooking gas incl"
959,2Ba,2BR,41.895003,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-winged-2br-in-river/6819129612.html,-87.634252,"available aug 11,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819129612,$3490,"Furnished, Winged 2BR in River North, w/ Gym, walk to Riverwalk"
,1Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-the-jarvis-stop-laundry/6818263215.html,-87.668900,,Feb 26,6818263215,$1495,WALK TO THE JARVIS STOP!!! LAUNDRY ON-SITE!!
836,1Ba,1BR,41.895003,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-1br-in-river-north/6824614667.html,-87.634252,"available feb 24,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6824614667,$2790,"Furnished 1BR in River North w/ Gym, Balcony, near Riverwalk"
760,1Ba,1BR,41.896344,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-central-gold-coast/6819135449.html,-87.626481,"available mar 12,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,laundry in bldg,no smoking",Feb 26,6819135449,$3190,"Furnished, Central, Gold Coast 1BR w/ Gym, walk to Mag Mile"
,1Ba,3BR,41.945300,https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-rehabbed-unit-central/6816850780.html,-87.747400,,Feb 26,6816850780,$1850,Brand New Rehabbed Unit! Central AC & Gas Heat. Massive Living space.
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-separate-kitchen/6814805390.html,-87.668900,,Feb 26,6814805390,$1025,LARGE STUDIO W/ SEPARATE KITCHEN AREA!!
658,1Ba,1BR,41.903443,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-wicker-park-1br-gym/6815330564.html,-87.670105,"available may 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6815330564,$2890,"Spacious Wicker Park 1BR, Gym + Office Nook, in hip/trendy dining area"
,1Ba,1BR,41.945300,https://chicago.craigslist.org/chc/apa/d/chicago-heat-and-water-included/6814811555.html,-87.747400,,Feb 26,6814811555,$1150,HEAT AND WATER INCLUDED!! EVERYTHING IS NEW!!
,1Ba,2BR,41.946400,https://chicago.craigslist.org/chc/apa/d/chicago-central-heat-hardwood-throughout/6814787630.html,-87.704200,,Feb 26,6814787630,$1395,CENTRAL HEAT!! HARDWOOD THROUGHOUT!!
,1Ba,2BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-sun-room-pet-friendly-walk-to/6814816103.html,-87.704200,,Feb 26,6814816103,$1650,SUN-ROOM!! PET-FRIENDLY!! WALK TO BROWN-LINE!!
,1Ba,2BR,41.945300,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-albany-park-2bed/6814808535.html,-87.747400,,Feb 26,6814808535,$1350,BEAUTIFUL ALBANY PARK 2BED/1BATH!! HEAT INCLUDED!!
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-separate-kitchen/6814799387.html,-87.668900,,Feb 26,6814799387,$1015,LARGE STUDIO W/ SEPARATE KITCHEN AREA!!
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-waving-move-in-fee-newly/6814789108.html,-87.668900,,Feb 26,6814789108,$995,WAVING MOVE IN FEE!! NEWLY REMODELED !!
,1Ba,1BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-laundry-in-unit-fitness-center/6814740359.html,-87.694700,,Feb 26,6814740359,$1450,LAUNDRY IN-UNIT!! FITNESS CENTER!! ELEVATOR!!
,1Ba,0BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-great-deal-750-heat-water-and/6814782916.html,-87.668900,,Feb 26,6814782916,$750,"GREAT DEAL!! $750 HEAT, WATER AND COOKING GAS INCLUDED!!"
,1Ba,0BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-dishwasher-pets/6814761576.html,-87.694700,,Feb 26,6814761576,$1150,LARGE STUDIO W/ DISHWASHER!! PETS WELCOME
546,1Ba,0BR,41.889996,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-comfy-studio/6824613390.html,-87.637743,"available mar 2,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6824613390,$2390,"Fully Furnished, Comfy Studio w/ Gym + Pool in River North"
630,1Ba,0BR,41.893632,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-hip-studio-in-river/6819121219.html,-87.634252,"available apr 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819121219,$2990,"Furnished, Hip Studio in River North, w/ Gym, near Mag Mile"
780,1Ba,1BR,41.905031,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-airy-1br-balcony-in/6824611753.html,-87.634787,"available apr 23,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6824611753,$3390,"Furnished, Airy 1BR w/ Balcony in Old Town, walk to Wells St."
795,1Ba,1BR,41.892641,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-urban-1br-gym/6819120801.html,-87.617453,"available mar 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819120801,$2990,"Fully Furnished, Urban 1BR w/ Gym, near Navy Pier + Lake Michigan"
,2Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-hollywood-and-sheridan-2-bed-2/6806980418.html,-87.668900,,Feb 26,6806980418,$1625,Hollywood and Sheridan. 2 bed 2 bath. No security deposit.
818,1Ba,1BR,41.888088,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-1br-stunning-views/6819119814.html,-87.619863,"available aug 16,furnished,apartment,w/d in unit,no smoking",Feb 26,6819119814,$3190,"Furnished 1BR w/ Stunning Views, Balcony + Gym, in The Loop"
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-adorable-unit-with-great/6808588317.html,-87.662400,,Feb 26,6808588317,$775,Adorable unit with great natural sunlight. No deposit.
737,1Ba,1BR,41.889996,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-spacious-1br-gym/6806549904.html,-87.637743,"available may 13,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6806549904,$3590,"Furnished, Spacious 1BR w/ Gym, River North, near Riverwalk"
775,1Ba,1BR,41.893632,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-smart-1br-in-river/6819116187.html,-87.634252,"available mar 22,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819116187,$3490,"Furnished, Smart 1BR in River North w/ Gym + Pool, near Riverwalk"
546,1Ba,0BR,41.890338,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-comfy-studio/6815973561.html,-87.638165,"available mar 2,furnished,apartment,w/d in unit,no smoking",Feb 26,6815973561,$2390,"Fully Furnished, Comfy Studio w/ Gym + Pool in River North"
751,1Ba,1BR,41.883256,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-smart-1br-in/6819856336.html,-87.634098,"available mar 7,furnished,apartment,w/d in unit,no smoking",Feb 26,6819856336,$2590,"Fully Furnished, Smart 1BR in The Loop w/ Gym, by Financial District"
,2Ba,3BR,41.902500,https://chicago.craigslist.org/chc/apa/d/chicago-granite-and-stainless-garden/6806927449.html,-87.739300,,Feb 26,6806927449,$1850,GRANITE AND STAINLESS!! GARDEN LEVEL!!
,1Ba,1BR,41.920900,https://chicago.craigslist.org/chc/apa/d/chicago-dickens-1-month-free-rent-ss/6806908359.html,-87.704300,,Feb 26,6806908359,$1450,"3631-41 w dickens 1 MONTH FREE RENT. SS APPLS, PETS FRIENDLY,  PARKING"
681,1Ba,1BR,41.897622,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-airy-1br-in-gold/6817474644.html,-87.631428,"available aug 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6817474644,$3490,"Furnished,  Airy 1BR in Gold Coast w/ Gym, Pool near the Mag Mile"
,1Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-in-unit-laundry-newly-remodeled/6821898426.html,-87.668900,,Feb 26,6821898426,$1450,IN-UNIT LAUNDRY!! NEWLY REMODELED!! STAINLESS STEEL APPLIANCES!!!
775,1Ba,1BR,41.893632,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-smart-1br-in-river/6819851273.html,-87.634252,"available mar 22,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking",Feb 26,6819851273,$3490,"Furnished, Smart 1BR in River North w/ Gym + Pool, near Riverwalk"
682,1Ba,1BR,41.879269,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-comfy-west-loop-1br/6808104630.html,-87.647145,"available jul 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6808104630,$3090,"Furnished, Comfy West Loop 1BR w/ Gym, Pool near Restaurant Row"
,1Ba,0BR,41.900800,https://chicago.craigslist.org/chc/apa/d/chicago-vast-apartment-amazing-location/6825654663.html,-87.652800,,Feb 26,6825654663,$1749,VAST APARTMENT - AMAZING LOCATION
737,1Ba,1BR,41.889996,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-spacious-1br-gym/6819851810.html,-87.637743,"available may 13,furnished,apartment,w/d in unit,no smoking,no parking",Feb 26,6819851810,$3590,"Furnished, Spacious 1BR w/ Gym, River North, near Riverwalk"
658,1Ba,1BR,41.903332,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-wicker-park-1br-gym/6806548323.html,-87.669954,"available may 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6806548323,$2890,"Spacious Wicker Park 1BR, Gym + Office Nook, in hip/trendy dining area"
681,1Ba,1BR,41.897622,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-airy-1br-in-gold/6817473716.html,-87.631428,"available aug 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6817473716,$3490,"Furnished,  Airy 1BR in Gold Coast w/ Gym, Pool near the Mag Mile"
,1Ba,1BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-high-rise-jr-1-bedroom-29th/6815988202.html,-87.657500,,Feb 26,6815988202,$1495,High rise jr 1 Bedroom -29th floor
959,2Ba,2BR,41.895003,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-winged-2br-in-river/6815334994.html,-87.634252,"available aug 11,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6815334994,$3490,"Furnished, Winged 2BR in River North, w/ Gym, walk to Riverwalk"
682,1Ba,1BR,41.879269,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-comfy-west-loop-1br/6808104623.html,-87.647145,"available jul 1,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6808104623,$3090,"Furnished, Comfy West Loop 1BR w/ Gym, Pool near Restaurant Row"
1005,2Ba,2BR,41.879332,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-gorgeous-west-loop/6806640918.html,-87.646185,"available feb 12,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6806640918,$3390,"Furnished, Gorgeous West Loop 2BR w/ Gym, near Restaurant Row"
,1Ba,2BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-elevator-fitness-room-heat/6815700796.html,-87.694700,,Feb 26,6815700796,$1695,ELEVATOR!! FITNESS ROOM!! HEAT INCLUDED!!
,1Ba,2BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-fitness-room-near-rogers-park/6815699080.html,-87.694700,,Feb 26,6815699080,$1550,FITNESS ROOM!! NEAR ROGERS PARK METRA!!
,1Ba,2BR,42.008600,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-the-metra-heat-included/6815669697.html,-87.694700,,Feb 26,6815669697,$1550,WALK TO THE METRA!! HEAT INCLUDED!!
,1Ba,1BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-cul-de-sac-street-walk/6815669577.html,-87.662400,,Feb 26,6815669577,$1050,LOVELY CUL-DE-SAC STREET!! WALK TO THE RED-LINE!!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-1bed-1bath-heat-included/6815667507.html,-87.668900,,Feb 26,6815667507,$895,LOVELY 1BED/1BATH W/ HEAT INCLUDED!!! AVAILABLE NOW!!
,1Ba,0BR,41.961531,https://chicago.craigslist.org/chc/apa/d/chicago-awesome-rehabbed-studio-in/6828546474.html,-87.676156,,Feb 26,6828546474,$1245,Awesome rehabbed studio in great location in Ravenswood!  Dogs ok!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-morse-stop-massive-1bed/6819346096.html,-87.668900,,Feb 26,6819346096,$950,WALK TO MORSE STOP!! MASSIVE 1BED/1BATH!!
836,1Ba,1BR,41.895003,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-1br-in-river-north/6819122553.html,-87.634252,"available feb 24,cats are OK - purrr,dogs are OK - wooof,furnished,apartment,w/d in unit,no smoking,attached garage",Feb 26,6819122553,$2790,"Furnished 1BR in River North w/ Gym, Balcony, near Riverwalk"
,1Ba,1BR,41.945300,https://chicago.craigslist.org/chc/apa/d/chicago-dog-friendly-building-granite/6815667550.html,-87.747400,,Feb 26,6815667550,$1095,DOG FRIENDLY BUILDING!! GRANITE AND STAINLESS!!
,1Ba,3BR,41.851500,https://chicago.craigslist.org/chc/apa/d/chicago-3-bd-pet-ok-parking-for-rent/6819346097.html,-87.669400,,Feb 26,6819346097,$2150,"3 Bd, Pet Ok, Parking For Rent"
,1Ba,1BR,41.892300,https://chicago.craigslist.org/chc/apa/d/chicago-impressive-apartment-full/6825644155.html,-87.637300,,Feb 26,6825644155,$1745,Impressive Apartment - Full Amenities
,1Ba,1BR,41.945300,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-courtyard-building/6815667606.html,-87.747400,,Feb 26,6815667606,$1050,BEAUTIFUL COURTYARD BUILDING!! DOG FRIENDLY!!
,2Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-condo-quality-granite-and/6815667473.html,-87.668900,,Feb 26,6815667473,$1650,CONDO QUALITY!! GRANITE AND STAINLESS!!
,3Ba,4BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-duplex-in-rogers-park-pet/6819346117.html,-87.668900,,Feb 26,6819346117,$1600,Duplex in Rogers Park- Pet Friendly- Central heat- Walk to Red Line
,2Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2bed-2bath-in-unit/6815672256.html,-87.668900,,Feb 26,6815672256,$1650,BEAUTIFUL 2BED/2BATH!! IN-UNIT LAUNDRY!!
,1Ba,0BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-walk-to-wilson-stop-laundry-on/6815669625.html,-87.662400,,Feb 26,6815669625,$950,WALK TO WILSON STOP!! LAUNDRY ON-SITE!!
,1Ba,1BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-1bed-in-unit-laundry/6815669772.html,-87.668900,,Feb 26,6815669772,$1195,COZY 1BED W/ IN-UNIT LAUNDRY!!
,1Ba,0BR,41.954300,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-studio-near-sheridan/6822291158.html,-87.657500,,Feb 26,6822291158,$925,LOVELY STUDIO NEAR SHERIDAN STOP!! HEAT INCLUDED!!
,2Ba,3BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-3rd-floor-available/6815667418.html,-87.668900,,Feb 26,6815667418,$1895,BEAUTIFUL 3RD FLOOR AVAILABLE NOW!!!
,1Ba,2BR,41.970300,https://chicago.craigslist.org/chc/apa/d/chicago-2br-in-ravenswood-central-heat/6819346106.html,-87.704200,,Feb 26,6819346106,$1275,2BR in Ravenswood! Central heat/air- Pets OK- Parking Available
,1Ba,2BR,42.009500,https://chicago.craigslist.org/chc/apa/d/chicago-1608-sherwin-pet-friendly/6822291146.html,-87.668900,,Feb 26,6822291146,$1550,"1608 W Sherwin, Pet friendly,  MOVING SPECIAL!!!!  Utilities included"
,1Ba,1BR,41.939900,https://chicago.craigslist.org/chc/apa/d/chicago-elevator-in-building-walk-to/6822279481.html,-87.652800,,Feb 26,6822279481,$1295,ELEVATOR IN BUILDING!! WALK TO PUBLIC TRANSIT!!
,1Ba,1BR,41.971900,https://chicago.craigslist.org/chc/apa/d/chicago-940-winona-renovated-building/6822279493.html,-87.662400,,Feb 26,6822279493,$1200,"940 winona, renovated building, brand new units, fitness, elevator"
